ID_Uzorka;Dubina_Busenja_cm;Temp_Tla_C;pH_Vrijednost;H2O_Postotak;Metan_Senzor;Organske_Molekule
18448;2.0;-67.0;10.87;0.2;Negativno;Ne
18449;7.0;-61.5;7.51;0.35;Negativno;Ne
18450;2.7;-75.4;8.77;0.19;Negativno;Ne
18451;6.9;-56.0;8.69;0.06;Negativno;Ne
18452;6.1;-67.6;5.59;0.02;Negativno;Ne
18453;3.8;-67.3;3.37;2.93;Negativno;Ne
18454;3.3;-65.5;7.54;0.02;Negativno;Ne
18455;13.4;-67.9;6.9;0.38;Negativno;Ne
18456;24.2;-67.3;9.31;0.03;Negativno;Ne
18457;1.8;-64.4;7.57;0.87;Negativno;Ne
18458;4.4;-74.5;5.64;0.69;Negativno;Ne
18459;0.5;-68.6;13.72;0.68;Negativno;Ne
18460;4.7;-54.6;9.13;0.75;Negativno;Ne
18461;3.6;-51.9;5.71;1.52;Negativno;Ne
18462;14.7;-54.3;6.9;0.04;Negativno;Ne
18463;0.4;-60.2;5.88;0.31;Negativno;Ne
18464;5.9;-64.8;2.13;0.34;Negativno;Ne
18465;1.9;-55.5;4.54;0.05;Negativno;Ne
18466;2.2;-49.8;6.41;0.28;Negativno;Ne
18467;3.2;-63.5;6.93;0.24;Negativno;Ne
18468;5.5;-59.3;4.33;2.31;Negativno;Ne
18469;9.2;-42.6;7.28;0.03;Negativno;Ne
18470;5.0;-64.2;5.39;0.2;Negativno;Ne
18471;2.6;-63.8;7.15;0.04;Negativno;Ne
18472;0.8;-69.8;9.04;0.36;Negativno;Ne
18473;7.5;-70.8;9.25;2.44;Negativno;Ne
18474;12.6;-84.3;9.23;0.41;Negativno;Ne
18475;3.3;-70.7;8.54;0.63;Negativno;Ne
18476;8.5;-57.3;7.45;1.27;Negativno;Ne
18477;8.3;-81.6;6.98;0.23;Negativno;Ne
18478;9.7;-53.4;7.12;1.82;Negativno;Ne
18479;1.5;-63.2;8.24;0.24;Negativno;Ne
18480;2.3;-60.1;9.69;1.21;Negativno;Ne
18481;3.6;-68.1;7.62;0.17;Negativno;Ne
18482;1.0;-28.9;5.8;0.98;Negativno;Ne
18483;16.4;-67.6;8.69;0.04;Negativno;Ne
18484;1.4;-54.4;3.31;0.14;Negativno;Ne
18485;6.4;-64.1;5.98;0.12;Negativno;Ne
18486;7.6;-89.0;9.86;0.17;Negativno;Ne
18487;1.2;-52.3;7.53;0.86;Negativno;Ne
18488;0.8;-45.7;11.01;1.27;Negativno;Ne
18489;3.2;-67.8;8.24;0.18;Negativno;Ne
18490;3.8;-71.2;6.08;0.18;Negativno;Ne
18491;17.2;-31.0;6.42;0.45;Negativno;Ne
18492;0.1;-53.2;7.6;0.13;Negativno;Ne
18493;1.3;-54.2;5.81;0.64;Negativno;Ne
18494;0.4;-40.4;6.92;0.64;Negativno;Ne
18495;0.8;-52.0;7.15;0.03;Negativno;Ne
18496;8.2;-59.4;8.42;1.76;Negativno;Ne
18497;7.0;-53.0;9.34;0.22;Negativno;Ne
18498;2.6;-61.8;7.6;0.12;Negativno;Ne
18499;4.9;-59.5;8.42;0.04;Negativno;Ne
18500;2.4;-64.5;6.96;0.64;Negativno;Ne
18501;3.5;-76.7;9.88;0.21;Negativno;Ne
18502;2.5;-45.1;6.74;1.77;Negativno;Ne
18503;3.7;-43.7;7.13;0.29;Negativno;Ne
18504;9.1;-50.1;5.35;0.36;Negativno;Ne
18505;0.4;-54.5;6.39;0.09;Negativno;Ne
18506;4.8;-55.4;4.85;0.03;Negativno;Ne
18507;0.2;-74.7;5.4;0.29;Negativno;Ne
18508;3.8;-78.3;5.33;0.03;Negativno;Ne
18509;0.7;-63.3;5.8;1.21;Negativno;Ne
18510;13.7;-69.9;4.56;0.1;Negativno;Ne
18511;10.3;-38.5;6.31;0.06;Negativno;Ne
18512;33.4;-67.5;4.82;0.42;Negativno;Ne
18513;1.9;-54.6;8.01;0.05;Negativno;Ne
18514;8.9;-57.4;9.35;0.24;Negativno;Ne
18515;2.5;-69.0;9.14;0.05;Negativno;Ne
18516;21.6;-69.3;4.6;1.71;Negativno;Ne
18517;1.6;-48.9;10.11;0.82;Negativno;Ne
18518;2.1;-51.1;6.24;1.33;Negativno;Ne
18519;8.4;-71.8;6.39;0.35;Negativno;Ne
18520;9.6;-50.6;7.39;0.01;Negativno;Ne
18521;1.7;-61.3;5.69;0.7;Negativno;Ne
18522;2.8;-53.6;7.58;0.69;Negativno;Ne
18523;0.1;-59.3;4.58;0.34;Negativno;Ne
18524;1.3;-61.5;6.24;0.33;Negativno;Ne
18525;4.1;-66.9;5.95;0.02;Negativno;Ne
18526;0.6;-57.5;6.5;1.26;Negativno;Ne
18527;7.5;-45.4;5.35;0.07;Negativno;Ne
18528;6.4;-54.1;5.29;0.58;Negativno;Ne
18529;2.9;-67.6;7.22;0.04;Negativno;Ne
18530;3.4;-58.4;9.46;0.31;Negativno;Ne
18531;2.3;-54.7;3.82;0.32;Negativno;Ne
18532;1.3;-65.5;5.65;1.92;Negativno;Ne
18533;2.2;-65.5;6.86;0.01;Negativno;Ne
18534;0.9;-51.5;7.2;0.97;Negativno;Ne
18535;7.9;-54.4;11.58;0.03;Negativno;Ne
18536;2.8;-53.5;6.32;0.85;Negativno;Ne
18537;3.3;-74.5;8.77;1.91;Negativno;Ne
18538;3.1;-54.2;4.77;0.09;Negativno;Ne
18539;4.1;-68.9;8.64;0.36;Negativno;Ne
18540;7.3;-61.8;6.95;0.3;Negativno;Ne
18541;7.2;-61.1;5.39;0.31;Negativno;Ne
18542;4.4;-58.8;8.02;0.18;Negativno;Ne
18543;10.1;-40.4;8.66;0.05;Negativno;Ne
18544;1.8;-59.2;6.29;0.13;Negativno;Ne
18545;0.3;-56.9;6.1;0.71;Negativno;Ne
18546;4.1;-68.3;6.06;0.59;Negativno;Ne
18547;0.2;-73.3;9.4;0.83;Negativno;Ne
18548;2.6;-75.1;7.66;0.28;Negativno;Ne
18549;19.1;-51.6;8.37;0.88;Negativno;Ne
18550;20.1;-73.6;5.71;0.41;Negativno;Ne
18551;12.6;-78.4;6.67;0.86;Negativno;Ne
18552;4.1;-53.9;3.71;1.71;Negativno;Ne
18553;2.6;-61.2;7.26;0.32;Negativno;Ne
18554;3.1;-40.4;5.67;0.31;Negativno;Ne
18555;1.8;-66.5;4.96;0.1;Negativno;Ne
18556;2.2;-52.0;5.72;0.4;Negativno;Ne
18557;13.2;-54.8;9.39;0.86;Negativno;Ne
18558;2.8;-41.3;6.38;0.43;Negativno;Ne
18559;5.2;-52.1;6.61;1.32;Negativno;Ne
18560;17.3;-84.0;7.78;0.11;Negativno;Ne
18561;3.6;-59.4;4.32;1.73;Negativno;Ne
18562;8.5;-73.8;6.07;0.46;Negativno;Ne
18563;1.4;-42.8;7.35;0.4;Negativno;Ne
18564;4.6;-76.1;6.86;0.81;Negativno;Ne
18565;0.3;-47.1;5.61;0.19;Negativno;Ne
18566;10.8;-64.7;8.62;1.3;Negativno;Ne
18567;5.5;-61.6;8.92;0.26;Negativno;Ne
18568;2.7;-70.6;7.85;0.14;Negativno;Ne
18569;6.4;-66.0;10.34;0.18;Negativno;Ne
18570;3.6;-54.2;9.06;0.22;Negativno;Ne
18571;1.5;-37.3;9.11;0.98;Negativno;Ne
18572;4.2;-67.6;5.71;0.61;Negativno;Ne
18573;13.5;-49.9;4.17;1.34;Negativno;Ne
18574;1.0;-55.4;8.22;0.47;Negativno;Ne
18575;5.2;-69.8;5.23;0.25;Negativno;Ne
18576;4.2;-49.6;8.4;0.02;Negativno;Ne
18577;2.6;-64.7;4.84;0.53;Negativno;Ne
18578;0.4;-58.6;9.52;2.03;Negativno;Ne
18579;0.1;-41.5;10.95;0.24;Negativno;Ne
18580;11.7;-50.0;8.44;0.46;Negativno;Ne
18581;1.3;-78.7;6.21;0.28;Negativno;Ne
18582;3.7;-54.1;10.43;0.99;Negativno;Ne
18583;4.2;-42.5;8.14;0.67;Negativno;Ne
18584;0.9;-55.8;7.25;0.2;Negativno;Ne
18585;1.7;-72.6;9.2;0.54;Negativno;Ne
18586;6.4;-54.4;6.41;0.09;Negativno;Ne
18587;3.9;-50.2;10.87;0.89;Negativno;Ne
18588;1.6;-60.8;6.92;0.66;Negativno;Ne
18589;9.9;-68.0;9.61;0.57;Negativno;Ne
18590;12.5;-79.3;7.89;0.09;Negativno;Ne
18591;6.9;-67.8;4.45;0.61;Negativno;Ne
18592;1.9;-66.4;6.5;0.18;Negativno;Ne
18593;1.1;-66.4;5.25;0.0;Negativno;Ne
18594;11.3;-71.5;5.98;0.36;Negativno;Ne
18595;23.2;-51.7;6.06;0.22;Negativno;Ne
18596;0.4;-60.7;7.82;0.13;Negativno;Ne
18597;3.7;-53.4;2.61;0.24;Negativno;Ne
18598;6.0;-61.6;10.57;0.23;Negativno;Ne
18599;3.1;-60.4;8.64;0.45;Negativno;Ne
18600;8.3;-62.6;6.13;0.49;Negativno;Ne
18601;2.0;-68.5;7.09;0.3;Negativno;Ne
18602;13.5;-58.4;7.27;0.14;Negativno;Ne
18603;3.1;-57.6;6.22;0.07;Negativno;Ne
18604;15.8;-55.1;11.45;0.46;Negativno;Ne
18605;15.5;-47.5;5.82;0.23;Negativno;Ne
18606;1.9;-67.0;6.81;0.49;Negativno;Ne
18607;2.5;-62.8;8.01;0.03;Negativno;Ne
18608;3.5;-61.8;5.23;0.22;Negativno;Ne
18609;2.7;-50.7;7.56;0.27;Negativno;Ne
18610;4.1;-57.4;5.57;0.65;Negativno;Ne
18611;2.6;-67.6;7.22;0.48;Negativno;Ne
18612;0.5;-64.0;6.5;0.58;Negativno;Ne
18613;1.5;-71.3;6.65;0.11;Negativno;Ne
18614;0.7;-49.7;8.85;0.4;Negativno;Ne
18615;0.8;-57.2;7.88;0.3;Negativno;Ne
18616;0.2;-44.8;4.07;0.47;Negativno;Ne
18617;4.0;-79.6;6.56;1.67;Negativno;Ne
18618;6.3;-64.6;2.92;1.32;Negativno;Ne
18619;0.3;-63.4;5.91;1.38;Negativno;Ne
18620;0.4;-69.8;8.04;1.62;Negativno;Ne
18621;1.1;-58.1;6.48;0.66;Negativno;Ne
18622;1.6;-44.9;9.65;0.9;Negativno;Ne
18623;3.1;-52.6;4.53;0.01;Negativno;Ne
18624;4.2;-63.2;5.94;0.24;Negativno;Ne
18625;4.5;-74.1;6.04;0.83;Negativno;Ne
18626;1.1;-67.3;3.75;2.15;Negativno;Ne
18627;0.4;-62.5;11.49;0.78;Negativno;Ne
18628;3.5;-54.2;8.05;0.98;Negativno;Ne
18629;3.3;-59.6;4.41;0.4;Negativno;Ne
18630;3.6;-42.4;7.05;0.07;Negativno;Ne
18631;0.4;-44.9;2.39;0.36;Negativno;Ne
18632;1.9;-62.9;4.65;0.02;Negativno;Ne
18633;8.1;-60.5;10.41;0.03;Negativno;Ne
18634;0.0;-71.5;7.88;1.03;Negativno;Ne
18635;3.9;-63.4;9.32;0.18;Negativno;Ne
18636;0.6;-46.1;3.62;0.69;Negativno;Ne
18637;4.1;-59.7;7.51;0.36;Negativno;Ne
18638;1.6;-71.3;6.57;0.36;Negativno;Ne
18639;12.6;-65.8;8.83;0.11;Negativno;Ne
18640;14.2;-51.6;5.82;0.3;Negativno;Ne
18641;0.0;-75.7;11.17;1.47;Negativno;Ne
18642;3.2;-54.5;11.29;0.28;Negativno;Ne
18643;6.1;-78.9;7.49;0.12;Negativno;Ne
18644;12.8;-58.6;5.89;1.63;Negativno;Ne
18645;3.3;-49.3;6.73;0.03;Negativno;Ne
18646;2.9;-50.5;3.4;1.09;Negativno;Ne
18647;1.2;-67.0;6.65;0.62;Negativno;Ne
18648;1.6;-52.5;6.95;0.5;Negativno;Ne
18649;3.9;-70.2;7.73;1.78;Negativno;Ne
18650;5.3;-58.8;8.89;0.57;Negativno;Ne
18651;16.6;-40.6;7.47;0.44;Negativno;Ne
18652;10.1;-61.1;7.38;0.06;Negativno;Ne
18653;0.2;-50.3;4.56;0.46;Negativno;Ne
18654;4.3;-59.9;7.34;0.03;Negativno;Ne
18655;6.2;-69.8;6.53;0.08;Negativno;Ne
18656;4.5;-50.6;5.53;0.1;Negativno;Ne
18657;5.5;-58.2;9.24;1.05;Negativno;Ne
18658;0.1;-53.2;9.2;1.74;Negativno;Ne
18659;8.0;-75.7;6.79;1.11;Negativno;Ne
18660;39.5;-55.6;10.32;2.58;Negativno;Ne
18661;10.9;-70.7;4.51;0.15;Negativno;Ne
18662;0.8;-43.2;8.42;0.53;Negativno;Ne
18663;10.2;-55.2;10.76;0.2;Negativno;Ne
18664;14.1;-51.7;4.9;0.2;Negativno;Ne
18665;3.2;-70.1;9.98;0.41;Negativno;Ne
18666;0.7;-48.7;8.65;0.1;Negativno;Ne
18667;4.0;-61.9;5.01;0.25;Negativno;Ne
18668;4.4;-72.1;6.86;1.53;Negativno;Ne
18669;2.9;-68.2;10.41;0.15;Negativno;Ne
18670;3.2;-59.6;7.14;0.06;Negativno;Ne
18671;4.2;-73.6;4.64;0.41;Negativno;Ne
18672;5.8;-38.5;8.61;1.43;Negativno;Ne
18673;14.1;-46.4;4.61;0.71;Negativno;Ne
18674;5.9;-55.4;6.21;0.91;Negativno;Ne
18675;1.6;-51.4;4.58;2.21;Negativno;Ne
18676;0.5;-51.3;8.31;0.95;Negativno;Ne
18677;7.3;-57.0;6.37;0.05;Negativno;Ne
18678;19.9;-69.9;4.23;0.6;Negativno;Ne
18679;9.9;-58.8;12.44;0.38;Negativno;Ne
18680;0.1;-52.4;3.9;0.52;Negativno;Ne
18681;2.9;-57.1;4.3;0.61;Negativno;Ne
18682;0.4;-66.9;5.17;0.19;Negativno;Ne
18683;2.2;-66.4;9.36;0.6;Negativno;Ne
18684;3.6;-60.5;5.51;0.38;Negativno;Ne
18685;0.4;-44.6;7.19;1.41;Negativno;Ne
18686;3.1;-58.9;6.16;1.09;Negativno;Ne
18687;7.8;-59.9;9.11;0.39;Negativno;Ne
18688;3.8;-68.0;7.1;0.79;Negativno;Ne
18689;2.6;-50.5;7.06;0.05;Negativno;Ne
18690;5.9;-53.3;8.91;0.51;Negativno;Ne
18691;17.4;-65.2;5.63;0.71;Negativno;Ne
18692;3.8;-64.0;5.97;1.82;Negativno;Ne
18693;5.1;-70.1;9.56;0.98;Negativno;Ne
18694;2.4;-54.9;5.49;0.35;Negativno;Ne
18695;4.6;-66.3;8.57;0.06;Negativno;Ne
18696;20.0;-53.5;6.79;0.35;Negativno;Ne
18697;0.7;-56.5;4.61;0.43;Negativno;Ne
18698;7.7;-83.0;3.87;1.35;Negativno;Ne
18699;12.0;-68.9;7.5;1.2;Negativno;Ne
18700;1.2;-57.1;4.95;1.04;Negativno;Ne
18701;2.4;-54.2;6.41;0.57;Negativno;Ne
18702;2.7;-56.3;7.11;0.4;Negativno;Ne
18703;5.6;-55.1;10.13;0.37;Negativno;Ne
18704;4.4;-77.3;5.4;1.1;Negativno;Ne
18705;2.8;-69.0;3.73;0.02;Negativno;Ne
18706;12.9;-67.6;9.46;0.03;Negativno;Ne
18707;0.5;-77.3;5.65;0.32;Negativno;Ne
18708;3.6;-56.9;5.87;0.34;Negativno;Ne
18709;4.8;-63.3;9.22;1.41;Negativno;Ne
18710;3.9;-55.8;6.84;1.93;Negativno;Ne
18711;2.2;-70.9;6.71;0.81;Negativno;Ne
18712;1.5;-49.3;9.06;0.32;Negativno;Ne
18713;0.1;-48.9;5.08;1.08;Negativno;Ne
18714;1.0;-68.1;7.05;0.15;Negativno;Ne
18715;1.2;-63.9;4.56;0.27;Negativno;Ne
18716;8.7;-73.2;11.66;0.3;Negativno;Ne
18717;0.3;-60.9;4.59;1.38;Negativno;Ne
18718;9.2;-72.3;5.6;0.26;Negativno;Ne
18719;3.7;-54.6;8.73;0.2;Negativno;Ne
18720;4.9;-59.4;10.67;1.78;Negativno;Ne
18721;1.5;-64.6;9.83;0.22;Negativno;Ne
18722;0.2;-65.1;8.66;0.76;Negativno;Ne
18723;1.9;-59.2;5.86;0.08;Negativno;Ne
18724;3.4;-64.7;8.45;0.7;Negativno;Ne
18725;2.4;-75.5;8.17;0.71;Negativno;Ne
18726;9.8;-78.1;10.33;0.07;Negativno;Ne
18727;4.0;-72.7;8.15;0.29;Negativno;Ne
18728;7.6;-77.8;6.8;0.01;Negativno;Ne
18729;7.2;-49.5;7.12;0.17;Negativno;Ne
18730;4.5;-60.7;6.66;1.2;Negativno;Ne
18731;4.4;-38.1;9.41;0.03;Negativno;Ne
18732;4.6;-45.3;8.88;0.38;Negativno;Ne
18733;0.0;-60.0;7.33;0.18;Negativno;Ne
18734;1.8;-58.5;6.26;0.15;Negativno;Ne
18735;2.6;-61.8;6.37;0.31;Negativno;Ne
18736;4.1;-61.0;3.07;0.44;Negativno;Ne
18737;0.1;-52.4;9.34;0.05;Negativno;Ne
18738;5.7;-51.6;6.57;0.15;Negativno;Ne
18739;2.6;-35.0;6.87;1.09;Negativno;Ne
18740;14.4;-49.5;4.22;0.16;Negativno;Ne
18741;4.5;-59.9;4.03;0.4;Negativno;Ne
18742;8.3;-85.0;5.06;0.14;Negativno;Ne
18743;3.1;-58.6;6.56;0.03;Negativno;Ne
18744;10.8;-53.9;3.68;0.87;Negativno;Ne
18745;1.9;-58.4;8.06;0.08;Negativno;Ne
18746;1.3;-48.7;5.37;0.25;Negativno;Ne
18747;0.9;-52.5;4.99;0.78;Negativno;Ne
18748;4.8;-63.9;6.65;1.06;Negativno;Ne
18749;9.0;-67.1;7.16;0.02;Negativno;Ne
18750;2.6;-57.0;5.62;1.43;Negativno;Ne
18751;2.6;-74.9;6.25;0.22;Pozitivno;Ne
18752;0.3;-55.6;5.94;0.31;Negativno;Ne
18753;5.1;-54.7;6.0;0.36;Negativno;Ne
18754;0.9;-77.8;9.14;0.45;Negativno;Ne
18755;7.6;-53.1;6.58;0.02;Negativno;Ne
18756;3.9;-70.6;5.99;0.05;Negativno;Ne
18757;3.8;-59.1;5.54;1.7;Negativno;Ne
18758;3.4;-76.7;8.36;0.16;Negativno;Ne
18759;1.2;-50.9;4.1;0.28;Negativno;Ne
18760;4.4;-68.8;6.59;0.67;Negativno;Ne
18761;5.5;-54.0;9.29;0.27;Negativno;Ne
18762;23.2;-69.8;8.96;1.65;Negativno;Ne
18763;13.5;-46.5;8.17;1.15;Negativno;Ne
18764;0.4;-62.3;8.94;0.89;Negativno;Ne
18765;1.1;-57.8;5.33;0.86;Negativno;Ne
18766;0.7;-57.0;9.24;0.88;Negativno;Ne
18767;0.9;-42.5;8.62;0.09;Negativno;Ne
18768;2.4;-55.9;9.26;0.31;Negativno;Ne
18769;1.1;-63.8;2.82;0.41;Negativno;Ne
18770;15.5;-64.4;6.7;0.09;Negativno;Ne
18771;27.2;-77.8;8.15;0.12;Negativno;Ne
18772;0.6;-46.0;6.97;0.44;Negativno;Ne
18773;12.7;-63.2;8.73;0.27;Negativno;Ne
18774;22.0;-42.2;10.75;0.13;Negativno;Ne
18775;15.1;-57.2;6.14;0.53;Negativno;Ne
18776;16.7;-65.6;6.31;0.01;Negativno;Ne
18777;1.3;-69.6;7.54;0.35;Negativno;Ne
18778;2.3;-63.1;7.02;0.53;Negativno;Ne
18779;0.8;-51.1;8.77;0.96;Negativno;Ne
18780;1.3;-38.8;7.89;0.38;Negativno;Ne
18781;0.1;-67.0;4.92;0.03;Negativno;Ne
18782;2.7;-53.9;2.65;0.0;Negativno;Ne
18783;6.9;-46.1;6.13;0.09;Negativno;Ne
18784;0.6;-54.4;8.95;0.04;Negativno;Ne
18785;0.4;-43.1;6.85;1.71;Negativno;Ne
18786;6.1;-48.8;4.41;0.11;Negativno;Ne
18787;6.1;-71.5;7.88;0.15;Negativno;Ne
18788;12.6;-84.4;5.76;0.38;Negativno;Ne
18789;3.3;-65.8;6.25;0.31;Negativno;Ne
18790;8.3;-50.5;6.98;0.26;Negativno;Ne
18791;10.9;-50.2;10.5;0.02;Negativno;Ne
18792;3.5;-67.1;6.66;0.58;Negativno;Ne
18793;10.6;-63.4;7.9;0.14;Negativno;Ne
18794;0.6;-52.6;7.24;0.14;Negativno;Ne
18795;10.6;-59.7;5.49;0.26;Negativno;Ne
18796;0.1;-56.9;5.4;1.18;Negativno;Ne
18797;1.0;-44.3;8.22;0.66;Negativno;Ne
18798;9.8;-46.1;8.43;0.33;Negativno;Ne
18799;0.5;-54.4;6.23;0.08;Negativno;Ne
18800;0.1;-45.7;10.01;0.42;Negativno;Ne
18801;10.4;-56.9;9.18;0.65;Negativno;Ne
18802;10.1;-50.7;7.67;0.02;Negativno;Ne
18803;0.2;-54.0;5.0;1.35;Negativno;Ne
18804;3.0;-68.1;3.34;0.92;Negativno;Ne
18805;2.6;-68.6;8.1;1.12;Negativno;Ne
18806;1.5;-56.1;10.25;0.18;Negativno;Ne
18807;4.4;-57.0;5.81;0.12;Negativno;Ne
18808;0.9;-60.4;7.28;0.24;Negativno;Ne
18809;1.4;-52.2;6.46;0.2;Negativno;Ne
18810;3.0;-71.0;8.79;0.38;Negativno;Ne
18811;5.8;-59.9;7.52;0.26;Negativno;Ne
18812;5.4;-59.4;4.19;0.03;Negativno;Ne
18813;15.9;-56.3;5.98;0.03;Negativno;Ne
18814;11.0;-55.3;5.68;0.59;Negativno;Ne
18815;4.4;-69.6;4.94;1.04;Negativno;Ne
18816;8.9;-76.5;5.86;0.31;Negativno;Ne
18817;7.8;-46.8;8.5;0.87;Negativno;Ne
18818;11.3;-64.6;9.37;0.35;Negativno;Ne
18819;6.0;-49.4;4.54;0.13;Negativno;Ne
18820;1.8;-48.2;6.26;0.25;Negativno;Ne
18821;4.5;-38.2;7.47;0.56;Negativno;Ne
18822;1.0;-70.1;8.15;0.5;Negativno;Ne
18823;7.9;-68.4;5.38;0.29;Negativno;Ne
18824;3.5;-63.3;5.59;0.09;Negativno;Ne
18825;6.5;-64.2;6.0;0.05;Negativno;Ne
18826;4.7;-63.5;6.87;0.36;Negativno;Ne
18827;19.9;-43.4;7.93;0.12;Negativno;Ne
18828;4.6;-68.1;9.04;0.41;Negativno;Ne
18829;7.0;-73.4;7.21;0.18;Pozitivno;Ne
18830;12.0;-60.2;7.22;0.47;Negativno;Ne
18831;2.0;-64.9;2.35;0.33;Negativno;Ne
18832;0.7;-60.1;8.81;0.24;Negativno;Ne
18833;2.4;-65.5;9.49;0.16;Negativno;Ne
18834;12.5;-65.9;6.52;1.7;Negativno;Ne
18835;4.8;-46.3;5.21;2.34;Negativno;Ne
18836;0.4;-48.8;6.54;0.02;Negativno;Ne
18837;1.1;-54.2;4.86;0.14;Negativno;Ne
18838;1.7;-72.1;5.49;0.06;Negativno;Ne
18839;11.5;-66.5;8.39;0.13;Negativno;Ne
18840;8.9;-60.8;8.1;0.3;Negativno;Ne
18841;0.9;-66.5;5.56;1.7;Negativno;Ne
18842;1.1;-59.6;9.95;0.4;Negativno;Ne
18843;0.2;-56.0;7.19;0.0;Negativno;Ne
18844;0.1;-60.1;3.34;1.56;Negativno;Ne
18845;0.3;-50.5;4.76;0.28;Negativno;Ne
18846;13.8;-44.2;7.68;0.12;Negativno;Ne
18847;1.0;-54.3;4.7;0.16;Negativno;Ne
18848;9.3;-62.6;8.43;0.41;Negativno;Ne
18849;3.1;-60.6;6.69;0.09;Negativno;Ne
18850;0.1;-45.9;5.52;0.18;Negativno;Ne
18851;5.1;-61.2;7.97;0.13;Negativno;Ne
18852;9.2;-64.2;9.52;0.4;Negativno;Ne
18853;12.6;-67.7;8.83;0.43;Negativno;Ne
18854;1.6;-62.1;7.47;0.06;Negativno;Ne
18855;0.2;-64.3;10.1;0.24;Negativno;Ne
18856;0.0;-58.2;8.53;0.39;Negativno;Ne
18857;5.3;-62.4;7.75;0.79;Negativno;Ne
18858;2.1;-73.4;6.78;1.41;Negativno;Ne
18859;6.5;-54.9;6.66;0.26;Negativno;Ne
18860;0.1;-66.4;6.31;0.01;Negativno;Ne
18861;0.8;-55.5;10.21;2.16;Negativno;Ne
18862;2.9;-60.8;10.58;0.13;Negativno;Ne
18863;0.6;-67.6;3.62;0.3;Negativno;Ne
18864;16.3;-40.6;7.38;0.24;Negativno;Ne
18865;0.9;-62.5;3.26;0.34;Negativno;Ne
18866;2.6;-72.6;8.15;0.11;Negativno;Ne
18867;1.8;-74.0;7.56;0.32;Negativno;Ne
18868;4.7;-55.3;6.02;0.45;Negativno;Ne
18869;2.1;-60.6;6.15;1.28;Negativno;Ne
18870;5.3;-59.7;6.11;0.09;Negativno;Ne
18871;3.9;-64.7;4.51;0.56;Negativno;Ne
18872;3.5;-70.8;9.53;0.04;Negativno;Ne
18873;10.6;-49.1;6.4;0.49;Negativno;Ne
18874;9.0;-50.6;7.11;0.38;Negativno;Ne
18875;3.8;-52.4;6.59;0.17;Negativno;Ne
18876;6.3;-51.5;6.48;0.26;Negativno;Ne
18877;5.2;-70.2;7.53;0.14;Negativno;Ne
18878;8.1;-53.5;10.08;0.45;Negativno;Ne
18879;8.3;-71.5;7.33;0.65;Negativno;Ne
18880;0.3;-69.1;8.01;0.19;Negativno;Ne
18881;1.8;-72.3;7.76;0.6;Negativno;Ne
18882;2.8;-54.6;5.53;0.16;Negativno;Ne
18883;5.0;-61.4;4.7;0.05;Negativno;Ne
18884;2.8;-51.7;8.6;0.14;Negativno;Ne
18885;0.3;-60.9;7.91;0.39;Negativno;Ne
18886;17.2;-50.3;7.64;0.14;Negativno;Ne
18887;16.8;-59.7;7.68;0.65;Negativno;Ne
18888;1.4;-62.3;9.24;0.29;Negativno;Ne
18889;5.0;-64.4;4.49;0.04;Negativno;Ne
18890;4.6;-44.5;7.93;0.85;Negativno;Ne
18891;1.4;-59.4;4.94;0.02;Negativno;Ne
18892;7.0;-51.3;6.15;0.24;Negativno;Ne
18893;0.2;-55.4;4.83;0.11;Negativno;Ne
18894;2.2;-65.4;8.69;0.12;Negativno;Ne
18895;0.7;-46.3;9.14;0.13;Negativno;Ne
18896;11.5;-59.1;6.68;0.1;Negativno;Ne
18897;2.8;-75.0;6.42;0.85;Negativno;Ne
18898;2.1;-58.8;7.3;0.05;Negativno;Ne
18899;3.5;-59.8;6.03;0.07;Negativno;Ne
18900;0.9;-55.4;8.63;0.46;Negativno;Ne
18901;7.6;-86.6;4.91;0.13;Negativno;Ne
18902;3.2;-60.9;9.12;0.13;Negativno;Ne
18903;0.1;-51.5;7.59;0.82;Negativno;Ne
18904;13.6;-54.0;5.81;0.15;Negativno;Ne
18905;0.7;-60.8;7.34;0.17;Negativno;Ne
18906;4.1;-55.6;5.43;0.03;Negativno;Ne
18907;2.0;-57.8;9.66;0.26;Negativno;Ne
18908;2.5;-67.9;6.5;0.67;Negativno;Ne
18909;1.4;-52.9;4.19;0.51;Negativno;Ne
18910;0.7;-58.5;7.54;0.97;Negativno;Ne
18911;0.0;-60.4;11.04;0.02;Negativno;Ne
18912;2.6;-53.0;7.02;0.4;Negativno;Ne
18913;1.5;-44.4;6.7;0.07;Negativno;Ne
18914;2.1;-60.9;7.43;0.88;Negativno;Ne
18915;3.0;-68.3;3.53;0.59;Negativno;Ne
18916;13.9;-51.5;8.07;0.25;Negativno;Ne
18917;3.0;-73.4;8.79;0.3;Negativno;Ne
18918;6.7;-64.1;4.37;1.05;Negativno;Ne
18919;2.0;-55.1;2.35;0.68;Negativno;Ne
18920;1.1;-74.5;10.03;0.12;Negativno;Ne
18921;1.4;-44.6;7.59;0.18;Negativno;Ne
18922;7.6;-59.4;5.97;0.57;Negativno;Ne
18923;0.4;-46.8;7.73;0.15;Negativno;Ne
18924;5.0;-50.3;7.85;0.0;Negativno;Ne
18925;1.5;-55.2;7.9;0.08;Negativno;Ne
18926;1.0;-65.7;6.21;0.65;Negativno;Ne
18927;2.4;-59.8;3.09;0.16;Negativno;Ne
